item_id,Brand Name,Generic Name,Category
ITM_12751,Fluzone 2025 Southern Hemisphere,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe,Other
ITM_12752,Fluzone 2025 Southern Hemisphere,0.5 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.12 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.12 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.12 MG/ML Prefilled Syringe,Other
ITM_12753,Fluzone Quadrivalent 2025 Southern Hemisphere,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe,Other
ITM_12754,Fluzone Quadrivalent 2025 Southern Hemisphere,0.7 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.0857 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.0857 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.0857 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.0857 MG/ML Prefilled Syringe,Other
ITM_12755,Arbli,losartan Oral Suspension,Other
ITM_12756,Arbli,losartan potassium 10 MG/ML Oral Suspension,Other
ITM_12757,Fluzone Quadrivalent 2025 Southern Hemisphere,0.5 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe,Other
ITM_12758,Fluzone Quadrivalent 2025 Southern Hemisphere,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Injectable Suspension,Other
ITM_12759,Fluzone Quadrivalent 2025 Southern Hemisphere,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,Other
ITM_12760,Neffy,epinephrine 10 MG/ML Nasal Spray,Other
ITM_12761,Blujepa,gepotidacin Oral Tablet,Other
ITM_12762,Blujepa,gepotidacin 750 MG Oral Tablet,Other
ITM_12763,Desenex,miconazole Topical Cream,Skin/Topical
ITM_12764,Desenex,miconazole nitrate 20 MG/ML Topical Cream,Skin/Topical
ITM_12765,Fluzone 2025 Southern Hemisphere,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Injectable Suspension,Other
ITM_12766,Fluzone 2025 Southern Hemisphere,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML Injectable Suspension,Other
ITM_12767,Fluzone 2025 Southern Hemisphere,0.5 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML Prefilled Syringe,Other
ITM_12768,Ontralfy,tizanidine Oral Solution,Other
ITM_12769,Ontralfy,tizanidine 0.4 MG/ML Oral Solution,Other
ITM_12770,Tepylute,thiotepa Injectable Solution,Other
ITM_12771,Tepylute,thiotepa 10 MG/ML Injectable Solution,Other
ITM_12772,Lutrate,leuprolide Injection,Other
ITM_12773,Lutrate,leuprolide acetate 22.5 MG Injection,Other
ITM_12774,Qfitlia,fitusiran Injection,Other
ITM_12775,Qfitlia,0.2 ML fitusiran 100 MG/ML Injection,Other
ITM_12776,Qfitlia,fitusiran Auto-Injector,Other
ITM_12777,Qfitlia,0.5 ML fitusiran 100 MG/ML Auto-Injector,Other
ITM_12778,Hemiclor,chlorthalidone Oral Tablet,Other
ITM_12779,Hemiclor,chlorthalidone 12.5 MG Oral Tablet,Other
ITM_12780,Ctexli,chenodeoxycholate Oral Tablet,Other
ITM_12781,Ctexli,chenodeoxycholate 250 MG Oral Tablet,Other
ITM_12782,Prezcobix,cobicistat 150 MG / darunavir 675 MG Oral Tablet,Other
ITM_12783,Vyloy,zolbetuximab-clzb 300 MG Injection,Other
ITM_12784,Zelsuvmi,berdazimer 0.103 MG/MG Topical Gel,Skin/Topical
ITM_12785,Vanrafia,atrasentan Oral Tablet,Other
ITM_12786,Vanrafia,atrasentan 0.75 MG Oral Tablet,Other
ITM_12787,Vykat,diazoxide Extended Release Oral Tablet,Other
ITM_12788,Vykat,24 HR diazoxide choline 150 MG Extended Release Oral Tablet,Other
ITM_12789,Vykat,24 HR diazoxide choline 25 MG Extended Release Oral Tablet,Other
ITM_12790,Vykat,24 HR diazoxide choline 75 MG Extended Release Oral Tablet,Other
ITM_12791,Amnesteem,isotretinoin 30 MG Oral Capsule,Other
ITM_12792,Tnkase,tenecteplase 25 MG Injection,Other
ITM_12793,Adthyza,thyroid (USP) 16.25 MG Oral Tablet,Other
ITM_12794,Adthyza,thyroid (USP) 65 MG Oral Tablet,Other
ITM_12795,Adthyza,thyroid (USP) 97.5 MG Oral Tablet,Other
ITM_12796,Adthyza,thyroid (USP) 130 MG Oral Tablet,Other
ITM_12797,Adthyza,thyroid (USP) 32.5 MG Oral Tablet,Other
ITM_12798,Symbravo,meloxicam / rizatriptan Oral Tablet,Other
ITM_12799,Symbravo,meloxicam 20 MG / rizatriptan 10 MG Oral Tablet,Other
ITM_12800,Prolaxa,docusate Oral Capsule,Other
ITM_12801,Prolaxa,docusate sodium 250 MG Oral Capsule,Other
ITM_12802,Jobevne,bevacizumab Injection,Other
ITM_12803,Jobevne,4 ML bevacizumab-nwgd 25 MG/ML Injection,Other
ITM_12804,Jobevne,16 ML bevacizumab-nwgd 25 MG/ML Injection,Other
ITM_12805,Rapiblyk,landiolol Injection,Other
ITM_12806,Rapiblyk,landiolol 280 MG Injection,Other
ITM_12807,Vyvgart Hytrulo,efgartigimod alfa / hyaluronidase Prefilled Syringe,Other
ITM_12808,Vyvgart Hytrulo,5 ML efgartigimod alfa-qvfc 200 MG/ML / hyaluronidase-qvfc 2000 UNT/ML Prefilled Syringe,Other
ITM_12809,Lopressor,metoprolol Oral Solution,Other
ITM_12810,Lopressor,metoprolol tartrate 10 MG/ML Oral Solution,Other
ITM_12811,Tepadina,thiotepa 200 MG Injection,Other
ITM_12812,Clemasz,clemastine Oral Tablet,Other
ITM_12813,Clemasz,clemastine fumarate 2.68 MG Oral Tablet,Other
ITM_12814,Livmarli,maralixibat Oral Tablet,Other
ITM_12815,Livmarli,maralixibat 10 MG Oral Tablet,Other
ITM_12816,Livmarli,maralixibat 20 MG Oral Tablet,Other
ITM_12817,Livmarli,maralixibat 30 MG Oral Tablet,Other
ITM_12818,Livmarli,maralixibat 15 MG Oral Tablet,Other
ITM_12819,Lurbipr,flurbiprofen Oral Tablet,Other
ITM_12820,Lurbipr,flurbiprofen 100 MG Oral Tablet,Other
ITM_12821,Ensacove,ensartinib Oral Capsule,Other
ITM_12822,Ensacove,ensartinib 100 MG Oral Capsule,Other
ITM_12823,Ensacove,ensartinib 25 MG Oral Capsule,Other
ITM_12824,Zelvysia,sapropterin Powder for Oral Solution,Other
ITM_12825,Zelvysia,sapropterin dihydrochloride 100 MG Powder for Oral Solution,Other
ITM_12826,Zelvysia,sapropterin dihydrochloride 500 MG Powder for Oral Solution,Other
ITM_12827,Imaavy,nipocalimab Injection,Other
ITM_12828,Imaavy,1.62 ML nipocalimab-aahu 185 MG/ML Injection,Other
ITM_12829,Imaavy,6.5 ML nipocalimab-aahu 185 MG/ML Injection,Other
ITM_12830,Zevaskyn,prademagene zamikeracel Medicated Patch,Other
ITM_12831,Zevaskyn,prademagene zamikeracel 41.3 SQCM Medicated Patch,Other
ITM_12832,Adrenalin,250 ML epinephrine 0.02 MG/ML Injection,Other
ITM_12833,Pyzchiva,0.5 ML ustekinumab-ttwe 90 MG/ML Injection,Other
ITM_12834,Bucapsol,buspirone Oral Capsule,Other
ITM_12835,Bucapsol,buspirone hydrochloride 7.5 MG Oral Capsule,Other
ITM_12836,Bucapsol,buspirone hydrochloride 10 MG Oral Capsule,Other
ITM_12837,Bucapsol,buspirone hydrochloride 15 MG Oral Capsule,Other
ITM_12838,Atzumi,dihydroergotamine Nasal Powder,Other
ITM_12839,Atzumi,dihydroergotamine 5.2 MG Nasal Powder,Other
ITM_12840,Emrelis,telisotuzumab Injection,Other
ITM_12841,Emrelis,telisotuzumab vedotin-tllv 100 MG Injection,Other
ITM_12842,Emrelis,telisotuzumab vedotin-tllv 20 MG Injection,Other
ITM_12843,Brekiya,dihydroergotamine Auto-Injector,Other
ITM_12844,Brekiya,1 ML dihydroergotamine mesylate 1 MG/ML Auto-Injector,Other
ITM_12845,Fakzynja,defactinib Oral Tablet,Other
ITM_12846,Fakzynja,defactinib 200 MG Oral Tablet,Other
ITM_12847,Avmapki,avutometinib Oral Capsule,Other
ITM_12848,Avmapki,avutometinib 0.8 MG Oral Capsule,Other
ITM_12849,Yutrepia,treprostinil Inhalation Powder,Other
ITM_12850,Yutrepia,treprostinil 0.0265 MG Inhalation Powder,Other
ITM_12851,Yutrepia,treprostinil 0.053 MG Inhalation Powder,Other
ITM_12852,Yutrepia,treprostinil 0.0795 MG Inhalation Powder,Other
ITM_12853,Yutrepia,treprostinil 0.106 MG Inhalation Powder,Other
ITM_12854,Wyost,denosumab Injection,Other
ITM_12855,Wyost,1.7 ML denosumab-bbdz 70 MG/ML Injection,Other
ITM_12856,Opuviz,aflibercept Injection,Other
ITM_12857,Opuviz,0.05 ML aflibercept-yszy 40 MG/ML Injection,Other
ITM_12858,Jubbonti,denosumab Prefilled Syringe,Other
ITM_12859,Jubbonti,1 ML denosumab-bbdz 60 MG/ML Prefilled Syringe,Other
ITM_12860,Pivya,amdinocillin pivoxil Oral Tablet,Other
ITM_12861,Pivya,amdinocillin pivoxil 185 MG Oral Tablet,Other
ITM_12862,Lidoguard,lidocaine Topical Cream,Skin/Topical
ITM_12863,Lidoguard,lidocaine hydrochloride 40 MG/ML Topical Cream,Skin/Topical
ITM_12864,Bonsity,teriparatide Pen Injector,Other
ITM_12865,Bonsity,28 ACTUAT teriparatide 0.02 MG/ACTUAT Pen Injector,Other
ITM_12866,Brynovin,sitagliptin Oral Solution,Other
ITM_12867,Brynovin,sitagliptin 25 MG/ML Oral Solution,Other
ITM_12868,Zelsuvmi,berdazimer Topical Gel,Skin/Topical
ITM_12869,Khindivi,hydrocortisone Oral Solution,Other
ITM_12870,Khindivi,hydrocortisone 1 MG/ML Oral Solution,Other
ITM_12871,Leqselvi,deuruxolitinib Oral Tablet,Other
ITM_12872,Leqselvi,deuruxolitinib 8 MG Oral Tablet,Other
ITM_12873,Spevigo,2 ML spesolimab-sbzo 150 MG/ML Prefilled Syringe,Other
ITM_12874,Jaythari,deflazacort Oral Tablet,Other
ITM_12875,Jaythari,deflazacort 18 MG Oral Tablet,Other
ITM_12876,Jaythari,deflazacort 30 MG Oral Tablet,Other
ITM_12877,Jaythari,deflazacort 36 MG Oral Tablet,Other
ITM_12878,Jaythari,deflazacort 6 MG Oral Tablet,Other
ITM_12879,Gas-X,simethicone 500 MG Oral Capsule,Other
ITM_12880,Xofluza,baloxavir marboxil 30 MG Granules for Oral Suspension,Other
ITM_12881,Enflonsia,clesrovimab Prefilled Syringe,Other
ITM_12882,Enflonsia,0.7 ML clesrovimab-cfor 150 MG/ML Prefilled Syringe,Other
ITM_12883,Tryptyr,acoltremon Ophthalmic Solution,Other
ITM_12884,Tryptyr,acoltremon 0.03 MG/ML Ophthalmic Solution,Other
ITM_12885,Ibtrozi,taletrectinib Oral Capsule,Other
ITM_12886,Ibtrozi,taletrectinib 200 MG Oral Capsule,Other
ITM_12887,Imuldosa,ustekinumab Injection,Other
ITM_12888,Imuldosa,26 ML ustekinumab-srlf 5 MG/ML Injection,Other
ITM_12889,Imuldosa,ustekinumab Prefilled Syringe,Other
ITM_12890,Imuldosa,0.5 ML ustekinumab-srlf 90 MG/ML Prefilled Syringe,Other
ITM_12891,Imuldosa,1 ML ustekinumab-srlf 90 MG/ML Prefilled Syringe,Other
ITM_12892,Andembry,garadacimab Auto-Injector,Other
ITM_12893,Andembry,1.2 ML garadacimab-gxii 167 MG/ML Auto-Injector,Other
ITM_12894,Yeztugo,lenacapavir Oral Tablet,Other
ITM_12895,Yeztugo,lenacapavir 300 MG Oral Tablet,Other
ITM_12896,Yeztugo,lenacapavir Injection,Other
ITM_12897,Yeztugo,1.5 ML lenacapavir 309 MG/ML Injection,Other
ITM_12898,Lidoguard Pain Relief,lidocaine Medicated Patch,Other
ITM_12899,Lidoguard Pain Relief,lidocaine 0.04 MG/MG Medicated Patch,Other
ITM_12900,Xifyrm,meloxicam Injection,Other
ITM_12901,Xifyrm,1 ML meloxicam 30 MG/ML Injection,Other
ITM_12902,Unloxcyt,cosibelimab Injection,Other
ITM_12903,Unloxcyt,5 ML cosibelimab-ipdl 60 MG/ML Injection,Other
ITM_12904,Conexxence,denosumab Prefilled Syringe,Other
ITM_12905,Conexxence,1 ML denosumab-bnht 60 MG/ML Prefilled Syringe,Other
ITM_12906,Bomyntra,denosumab Injection,Other
ITM_12907,Bomyntra,1.7 ML denosumab-bnht 70 MG/ML Injection,Other
ITM_12908,Bomyntra,denosumab Prefilled Syringe,Other
ITM_12909,Bomyntra,1.7 ML denosumab-bnht 70 MG/ML Prefilled Syringe,Other
ITM_12910,Orlynvah,probenecid / sulopenem Oral Tablet,Other
ITM_12911,Orlynvah,probenecid 500 MG / sulopenem etzadroxil 500 MG Oral Tablet,Other
ITM_12912,Stoboclo,denosumab Prefilled Syringe,Other
ITM_12913,Stoboclo,1 ML denosumab-bmwo 60 MG/ML Prefilled Syringe,Other
ITM_12914,Osenvelt,denosumab Injection,Other
ITM_12915,Osenvelt,1.7 ML denosumab-bmwo 70 MG/ML Injection,Other
ITM_12916,Ekterly,sebetralstat Oral Tablet,Other
ITM_12917,Ekterly,sebetralstat 300 MG Oral Tablet,Other
ITM_12918,Flucelvax 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Injectable Suspension,Other
ITM_12919,Flucelvax 2025-2026,influenza A virus A/Georgia/12/2022 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Victoria/800/2024 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03 MG/ML Injectable Suspension,Other
ITM_12920,Flucelvax 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe,Other
ITM_12921,Flucelvax 2025-2026,0.5 ML influenza A virus A/Georgia/12/2022 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Victoria/800/2024 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03 MG/ML Prefilled Syringe,Other
ITM_12922,Fluad 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe,Other
ITM_12923,Fluad 2025-2026,0.5 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Prefilled Syringe,Other
ITM_12924,Afluria 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe,Other
ITM_12925,Afluria 2025-2026,0.5 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Prefilled Syringe,Other
ITM_12926,Afluria 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Injectable Suspension,Other
ITM_12927,Afluria 2025-2026,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Injectable Suspension,Other
ITM_12928,Flulaval 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe,Other
ITM_12929,Flulaval 2025-2026,0.5 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Prefilled Syringe,Other
ITM_12930,Fluzone 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe,Other
ITM_12931,Fluzone 2025-2026,0.5 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.12 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.12 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.12 MG/ML Prefilled Syringe,Other
ITM_12932,Pyquvi,deflazacort Oral Suspension,Other
ITM_12933,Pyquvi,deflazacort 22.75 MG/ML Oral Suspension,Other
ITM_12934,Adrenalin,250 ML epinephrine 0.04 MG/ML Injection,Other
ITM_12935,Adrenalin,250 ML epinephrine 0.008 MG/ML Injection,Other
ITM_12936,Fluzone 2025-2026,0.5 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML Prefilled Syringe,Other
ITM_12937,Fluzone 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Injectable Suspension,Other
ITM_12938,Fluzone 2025-2026,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML Injectable Suspension,Other
ITM_12939,Brukinsa,zanubrutinib Oral Tablet,Other
ITM_12940,Brukinsa,zanubrutinib 160 MG Oral Tablet,Other
ITM_12941,Zegfrovy,sunvozertinib Oral Tablet,Other
ITM_12942,Zegfrovy,sunvozertinib 150 MG Oral Tablet,Other
ITM_12943,Zegfrovy,sunvozertinib 200 MG Oral Tablet,Other
ITM_12944,Flublok 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe,Other
ITM_12945,Flublok 2025-2026,0.5 ML influenza A virus A/District of Columbia/27/2023 (H3N2) antigen 0.09 MG/ML / influenza A virus A/West Virginia/30/2022 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.09 MG/ML Prefilled Syringe,Other
ITM_12946,Egrifta,tesamorelin 11.6 MG Injection,Other
ITM_12947,Tice BCG,"BCG, live, Tice strain Powder for Intravesical Suspension",Other
ITM_12948,Valstar,valrubicin Intravesical Solution,Other
ITM_12949,Adstiladrin,nadofaragene firadenovec Intravesical Suspension,Other
ITM_12950,Anktiva,nogapendekin alfa inbakicept Intravesical Solution,Other
ITM_12951,Fluzone Quadrivalent 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe,Other
ITM_12952,Fluzone Quadrivalent 2025-2026,0.7 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.0857 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.0857 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.0857 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.0857 MG/ML Prefilled Syringe,Other
ITM_12953,Fluzone Quadrivalent 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Injectable Suspension,Other
ITM_12954,Fluzone Quadrivalent 2025-2026,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension,Other
ITM_12955,Fluzone Quadrivalent 2025-2026,0.5 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe,Other
ITM_12956,Lynozyfic,linvoseltamab Injection,Other
ITM_12957,Lynozyfic,10 ML linvoseltamab-gcpt 20 MG/ML Injection,Other
ITM_12958,Lynozyfic,2.5 ML linvoseltamab-gcpt 2 MG/ML Injection,Other
ITM_12959,Tybost,cobicistat 90 MG Oral Tablet,Other
ITM_12960,Harliku,nitisinone Oral Tablet,Other
ITM_12961,Harliku,nitisinone 2 MG Oral Tablet,Other
ITM_12962,Avgemsi,gemcitabine Injectable Solution,Other
ITM_12963,Avgemsi,gemcitabine 38 MG/ML Injectable Solution,Other
ITM_12964,Zusduri,mitomycin Powder for Intravesical Solution,Other
ITM_12965,Zusduri,mitomycin 40 MG Powder for Intravesical Solution,Other
ITM_12966,Shingrix,varicella zoster virus glycoprotein E Prefilled Syringe,Other
ITM_12967,Shingrix,"0.5 ML varicella zoster virus glycoprotein E, recombinant 0.1 MG/ML Prefilled Syringe",Other
ITM_12968,Fluarix 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe,Other
ITM_12969,Fluarix 2025-2026,0.5 ML influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Prefilled Syringe,Other
ITM_12970,Kerendia,finerenone 40 MG Oral Tablet,Other
ITM_12971,Clemsza,clemastine Oral Tablet,Other
ITM_12972,Clemsza,clemastine fumarate 2.68 MG Oral Tablet,Other
ITM_12973,Vabrinty,leuprolide Prefilled Syringe,Other
ITM_12974,Vabrinty,0.375 ML leuprolide acetate 60 MG/ML Prefilled Syringe,Other
ITM_12975,Vabrinty,0.375 ML leuprolide acetate 120 MG/ML Prefilled Syringe,Other
ITM_12976,Lurbiro,flurbiprofen Oral Tablet,Other
ITM_12977,Lurbiro,flurbiprofen 100 MG Oral Tablet,Other
ITM_12978,FluMist 2025-2026,influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Nasal Spray,Other
ITM_12979,FluMist 2025-2026,Home Admin influenza A virus A/Norway/31694/2022 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Perth/722/2024 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Austria/1359417/2021 antigen 158000000 UNT/ML Nasal Spray,Other
ITM_12980,FluMist 2025-2026,influenza A virus A/Norway/31694/2022 (H1N1) antigen 158000000 UNT/ML / influenza A virus A/Perth/722/2024 (H3N2) antigen 158000000 UNT/ML / influenza B virus B/Austria/1359417/2021 antigen 158000000 UNT/ML Nasal Spray,Other
ITM_12981,Pyzchiva,ustekinumab Auto-Injector,Other
ITM_12982,Pyzchiva,0.5 ML ustekinumab-ttwe 90 MG/ML Auto-Injector,Other
ITM_12983,Kirsty,"insulin aspart, human Injectable Solution",Other
ITM_12984,Kirsty,insulin aspart-xjhz 100 UNT/ML Injectable Solution,Other
ITM_12985,Kirsty,"insulin aspart, human Pen Injector",Other
ITM_12986,Kirsty,3 ML insulin aspart-xjhz 100 UNT/ML Pen Injector,Other
ITM_12987,Zurnai,nalmefene Auto-Injector,Other
ITM_12988,Zurnai,0.5 ML nalmefene 3 MG/ML Auto-Injector,Other
ITM_12989,Anzupgo,delgocitinib Topical Cream,Skin/Topical
ITM_12990,Anzupgo,delgocitinib 20 MG/ML Topical Cream,Skin/Topical
ITM_12991,Doptelet,avatrombopag Oral Granules,Other
ITM_12992,Doptelet,avatrombopag 10 MG Oral Granules,Other
ITM_12993,Modeyso,dordaviprone Oral Capsule,Other
ITM_12994,Modeyso,dordaviprone 125 MG Oral Capsule,Other
ITM_12995,PeriGuard Ointment,petrolatum Topical Ointment,Skin/Topical
ITM_12996,PeriGuard Ointment,petrolatum 0.499 MG/MG Topical Ointment,Skin/Topical
ITM_12997,Pyzchiva,1 ML ustekinumab-ttwe 90 MG/ML Auto-Injector,Other
ITM_12998,Lytgobi,futibatinib 16 MG Oral Tablet,Other
ITM_12999,Vyscoxa,celecoxib Oral Suspension,Other
ITM_13000,Vyscoxa,celecoxib 10 MG/ML Oral Suspension,Other
